www.google.com,google.dat
www.facebook.com,facebook.dat
www.quora.com,quora.dat
www.yahoo.com,yahoo.dat
baidu.com,baidu.dat
www.amazon.com,amazon.dat
www.stackoverflow.com,stackoverflow.dat
www.qq.com,qq.dat
www.weibo.com,weibo.dat
